OTU.ID	taxa
9507	Bacteria
9509	Bacteria
9510	Bacteria
9516	Bacteria
9521	Bacteria
9523	Bacteria
9527	Bacteria
9531	Bacteria
9533	Bacteria
9539	Bacteria
9545	Bacteria
9546	Bacteria
9560	Bacteria
9563	Bacteria
9598	Bacteria
9599	Bacteria
9602	Bacteria
9607	Bacteria
9625	Bacteria
9627	Bacteria
9630	Bacteria
9636	Bacteria
9637	Bacteria
9640	Bacteria
9642	Bacteria
9650	Bacteria
9652	Bacteria
9655	Bacteria
9662	Bacteria
9673	Bacteria
9677	Bacteria
9684	Bacteria
9685	Bacteria
9688	Bacteria
9692	Bacteria
9706	Bacteria
9713	Bacteria
9717	Bacteria
9729	Bacteria
9731	Bacteria
9732	Bacteria
9740	Bacteria
9742	Bacteria
9743	Bacteria
9746	Bacteria
9748	Bacteria
9763	Bacteria
9780	Bacteria
9783	Bacteria
9796	Bacteria
9804	Bacteria
9806	Bacteria
9814	Bacteria
9822	Bacteria
9826	Bacteria
9828	Bacteria
9830	Bacteria
9850	Bacteria
9852	Bacteria
9857	Bacteria
9861	Bacteria
9862	Bacteria
9866	Bacteria
9871	Bacteria
9880	Bacteria
9883	Bacteria
9884	Bacteria
9887	Bacteria
9898	Bacteria
9902	Bacteria
9903	Bacteria
9904	Bacteria
9910	Bacteria
9912	Bacteria
9913	Bacteria
9938	Bacteria
9944	Bacteria
9945	Bacteria
9947	Bacteria
9950	Bacteria
9959	Bacteria
9964	Bacteria
9965	Bacteria
9967	Bacteria
9969	Bacteria
9977	Bacteria
9978	Bacteria
9980	Bacteria
9982	Bacteria
9991	Bacteria
9999	Bacteria
10000	Bacteria
10008	Bacteria
10021	Bacteria
10022	Bacteria
10027	Bacteria
10033	Bacteria
10035	Bacteria
10040	Bacteria
10041	Bacteria
10048	Bacteria
10050	Bacteria
10078	Bacteria
10105	Bacteria
10107	Bacteria
10108	Bacteria
10109	Bacteria
10115	Bacteria
10117	Bacteria
10122	Bacteria
10124	Bacteria
10125	Bacteria
10132	Bacteria
10133	Bacteria
10135	Bacteria
10147	Bacteria
10152	Bacteria
10157	Bacteria
10164	Bacteria
10174	Bacteria
10175	Bacteria
10179	Bacteria
10189	Bacteria
10192	Bacteria
10199	Bacteria
10200	Bacteria
10204	Bacteria
10206	Bacteria
10214	Bacteria
10220	Bacteria
10221	Bacteria
10224	Bacteria
10229	Bacteria
10241	Bacteria
10247	Bacteria
10270	Bacteria
10272	Bacteria
10274	Bacteria
10276	Bacteria
10277	Bacteria
10281	Bacteria
10295	Bacteria
10296	Bacteria
10298	Bacteria
10301	Bacteria
10309	Bacteria
10330	Bacteria
10334	Bacteria
10340	Bacteria
10341	Bacteria
10342	Bacteria
10345	Bacteria
10351	Bacteria
10352	Bacteria
10354	Bacteria
10359	Bacteria
10361	Bacteria
10362	Bacteria
10367	Bacteria
10371	Bacteria
10373	Bacteria
10378	Bacteria
10387	Bacteria
10390	Bacteria
10391	Bacteria
10393	Bacteria
10408	Bacteria
10415	Bacteria
10422	Bacteria
10423	Bacteria
10424	Bacteria
10427	Bacteria
10428	Bacteria
10436	Bacteria
10444	Bacteria
10445	Bacteria
10465	Bacteria
10467	Bacteria
10470	Bacteria
10478	Bacteria
10484	Bacteria
10486	Bacteria
10493	Bacteria
10495	Bacteria
10499	Bacteria
10504	Bacteria
10507	Bacteria
10524	Bacteria
10525	Bacteria
10528	Bacteria
10549	Bacteria
10554	Bacteria
10558	Bacteria
10559	Bacteria
10564	Bacteria
10567	Bacteria
10571	Bacteria
10575	Bacteria
10587	Bacteria
10592	Bacteria
10593	Bacteria
10595	Bacteria
10597	Bacteria
10600	Bacteria
10603	Bacteria
10606	Bacteria
10615	Bacteria
10620	Bacteria
10622	Bacteria
10623	Bacteria
10625	Bacteria
10626	Bacteria
10629	Bacteria
10633	Bacteria
10638	Bacteria
10669	Bacteria
10685	Bacteria
10686	Bacteria
10688	Bacteria
10689	Bacteria
10698	Bacteria
10702	Bacteria
10703	Bacteria
10704	Bacteria
10709	Bacteria
10711	Bacteria
10712	Bacteria
10724	Bacteria
10725	Bacteria
10726	Bacteria
10738	Bacteria
10739	Bacteria
10743	Bacteria
10747	Bacteria
10766	Bacteria
10769	Bacteria
10775	Bacteria
10777	Bacteria
10779	Bacteria
10788	Bacteria
10789	Bacteria
10828	Bacteria
10835	Bacteria
10844	Bacteria
10854	Bacteria
10856	Bacteria
10865	Bacteria
10880	Bacteria
10881	Bacteria
10883	Bacteria
10888	Bacteria
10889	Bacteria
10894	Bacteria
10914	Bacteria
10916	Bacteria
10920	Bacteria
10925	Bacteria
10939	Bacteria
10943	Bacteria
10949	Bacteria
10955	Bacteria
10959	Bacteria
10961	Bacteria
10962	Bacteria
10970	Bacteria
11001	Bacteria
11002	Bacteria
11005	Bacteria
11010	Bacteria
11017	Bacteria
11020	Bacteria
11024	Bacteria
11028	Bacteria
11042	Bacteria
11045	Bacteria
11057	Bacteria
11058	Bacteria
11066	Bacteria
11067	Bacteria
11079	Bacteria
11088	Bacteria
11090	Bacteria
11093	Bacteria
11095	Bacteria
11096	Bacteria
11103	Bacteria
11105	Bacteria
11107	Bacteria
11110	Bacteria
11116	Bacteria
11130	Bacteria
11132	Bacteria
11146	Bacteria
11150	Bacteria
11154	Bacteria
11155	Bacteria
11162	Bacteria
11168	Bacteria
11171	Bacteria
11175	Bacteria
11181	Bacteria
11189	Bacteria
11191	Bacteria
11195	Bacteria
11196	Bacteria
11202	Bacteria
11207	Bacteria
11208	Bacteria
11209	Bacteria
11225	Bacteria
11227	Bacteria
11237	Bacteria
11239	Bacteria
11244	Bacteria
11261	Bacteria
11265	Bacteria
11268	Bacteria
11274	Bacteria
11280	Bacteria
11281	Bacteria
11282	Bacteria
11294	Bacteria
11320	Bacteria
11325	Bacteria
11334	Bacteria
11347	Bacteria
11355	Bacteria
11361	Bacteria
11368	Bacteria
11403	Bacteria
11404	Bacteria
11417	Bacteria
11418	Bacteria
11420	Bacteria
11421	Bacteria
11423	Bacteria
11426	Bacteria
11430	Bacteria
11435	Bacteria
11436	Bacteria
11447	Bacteria
11452	Bacteria
11455	Bacteria
11457	Bacteria
11472	Bacteria
11496	Bacteria
11500	Bacteria
11506	Bacteria
11525	Bacteria
11526	Bacteria
11527	Bacteria
11531	Bacteria
11537	Bacteria
11542	Bacteria
11563	Bacteria
11577	Bacteria
11587	Bacteria
11588	Bacteria
11595	Bacteria
11598	Bacteria
11599	Bacteria
11604	Bacteria
11608	Bacteria
11612	Bacteria
11613	Bacteria
11626	Bacteria
11627	Bacteria
11634	Bacteria
11642	Bacteria
11645	Bacteria
11675	Bacteria
11677	Bacteria
11686	Bacteria
11727	Bacteria
11728	Bacteria
11732	Bacteria
11733	Bacteria
11734	Bacteria
11749	Bacteria
11756	Bacteria
11783	Bacteria
11801	Bacteria
11802	Bacteria
11803	Bacteria
11808	Bacteria
11809	Bacteria
11810	Bacteria
11814	Bacteria
11817	Bacteria
11818	Bacteria
11826	Bacteria
11827	Bacteria
11833	Bacteria
11841	Bacteria
11842	Bacteria
11849	Bacteria
11859	Bacteria
11865	Bacteria
11871	Bacteria
11879	Bacteria
11882	Bacteria
11886	Bacteria
11892	Bacteria
11896	Bacteria
11902	Bacteria
11904	Bacteria
11907	Bacteria
11908	Bacteria
11911	Bacteria
11914	Bacteria
11931	Bacteria
11933	Bacteria
11934	Bacteria
11940	Bacteria
11948	Bacteria
11952	Bacteria
11962	Bacteria
11965	Bacteria
11969	Bacteria
11971	Bacteria
11975	Bacteria
11986	Bacteria
11990	Bacteria
11997	Bacteria
12003	Bacteria
12012	Bacteria
12029	Bacteria
12035	Bacteria
12036	Bacteria
12051	Bacteria
12053	Bacteria
12070	Bacteria
12071	Bacteria
12072	Bacteria
12073	Bacteria
12076	Bacteria
12080	Bacteria
12081	Bacteria
12082	Bacteria
12088	Bacteria
12092	Bacteria
12100	Bacteria
12101	Bacteria
12111	Bacteria
12112	Bacteria
12114	Bacteria
12115	Bacteria
12118	Bacteria
12120	Bacteria
12129	Bacteria
12135	Bacteria
12137	Bacteria
12149	Bacteria
12151	Bacteria
12153	Bacteria
12154	Bacteria
12157	Bacteria
12166	Bacteria
12171	Bacteria
12178	Bacteria
12181	Bacteria
12184	Bacteria
12186	Bacteria
12191	Bacteria
12194	Bacteria
12196	Bacteria
12198	Bacteria
12200	Bacteria
12201	Bacteria
12213	Bacteria
12214	Bacteria
12215	Bacteria
12217	Bacteria
12224	Bacteria
12226	Bacteria
12230	Bacteria
12274	Bacteria
12278	Bacteria
12285	Bacteria
12289	Bacteria
12290	Bacteria
12296	Bacteria
12297	Bacteria
12301	Bacteria
12304	Bacteria
12308	Bacteria
12310	Bacteria
12314	Bacteria
12331	Bacteria
12334	Bacteria
12336	Bacteria
12339	Bacteria
12341	Bacteria
12343	Bacteria
12356	Bacteria
12363	Bacteria
12367	Bacteria
12369	Bacteria
12370	Bacteria
12373	Bacteria
12375	Bacteria
12379	Bacteria
12390	Bacteria
12394	Bacteria
12404	Bacteria
12405	Bacteria
12406	Bacteria
12407	Bacteria
12416	Bacteria
12418	Bacteria
12419	Bacteria
12423	Bacteria
12427	Bacteria
12441	Bacteria
12443	Bacteria
12444	Bacteria
12448	Bacteria
12454	Bacteria
12455	Bacteria
12458	Bacteria
12467	Bacteria
12470	Bacteria
12486	Bacteria
12494	Bacteria
12513	Bacteria
12515	Bacteria
12518	Bacteria
12525	Bacteria
12543	Bacteria
12545	Bacteria
12551	Bacteria
12558	Bacteria
12562	Bacteria
12565	Bacteria
12568	Bacteria
12569	Bacteria
12573	Bacteria
12574	Bacteria
12583	Bacteria
12593	Bacteria
12598	Bacteria
12604	Bacteria
12608	Bacteria
12610	Bacteria
12611	Bacteria
12613	Bacteria
12630	Bacteria
12633	Bacteria
12634	Bacteria
12646	Bacteria
12650	Bacteria
12657	Bacteria
12659	Bacteria
12666	Bacteria
12670	Bacteria
12674	Bacteria
12687	Bacteria
12693	Bacteria
12697	Bacteria
12702	Bacteria
12704	Bacteria
12719	Bacteria
12721	Bacteria
12722	Bacteria
12725	Bacteria
12727	Bacteria
12731	Bacteria
12733	Bacteria
12747	Bacteria
12749	Bacteria
12754	Bacteria
12768	Bacteria
12769	Bacteria
12774	Bacteria
12784	Bacteria
12788	Bacteria
12803	Bacteria
12817	Bacteria
12825	Bacteria
12839	Bacteria
12847	Bacteria
12858	Bacteria
12859	Bacteria
12861	Bacteria
12866	Bacteria
12868	Bacteria
12881	Bacteria
12890	Bacteria
12894	Bacteria
12901	Bacteria
12905	Bacteria
12914	Bacteria
12916	Bacteria
12919	Bacteria
12920	Bacteria
12924	Bacteria
12926	Bacteria
12930	Bacteria
12942	Bacteria
12945	Bacteria
12946	Bacteria
12952	Bacteria
12961	Bacteria
12963	Bacteria
12970	Bacteria
12982	Bacteria
12996	Bacteria
12998	Bacteria
13003	Bacteria
13004	Bacteria
13014	Bacteria
13015	Bacteria
13021	Bacteria
13026	Bacteria
13037	Bacteria
13044	Bacteria
13054	Bacteria
13057	Bacteria
13060	Bacteria
13070	Bacteria
13080	Bacteria
13082	Bacteria
13088	Bacteria
13090	Bacteria
13099	Bacteria
13110	Bacteria
13114	Bacteria
13115	Bacteria
13116	Bacteria
13125	Bacteria
13126	Bacteria
13142	Bacteria
13146	Bacteria
13154	Bacteria
13164	Bacteria
13170	Bacteria
13176	Bacteria
13178	Bacteria
13195	Bacteria
13200	Bacteria
13220	Bacteria
13227	Bacteria
13248	Bacteria
13256	Bacteria
13271	Bacteria
13272	Bacteria
13275	Bacteria
13277	Bacteria
13286	Bacteria
13287	Bacteria
13303	Bacteria
13311	Bacteria
13316	Bacteria
13343	Bacteria
13347	Bacteria
13353	Bacteria
13354	Bacteria
13357	Bacteria
13359	Bacteria
13362	Bacteria
13370	Bacteria
13373	Bacteria
13387	Bacteria
13397	Bacteria
13406	Bacteria
13408	Bacteria
13411	Bacteria
13412	Bacteria
13415	Bacteria
13421	Bacteria
13423	Bacteria
13428	Bacteria
13444	Bacteria
13455	Bacteria
13458	Bacteria
13473	Bacteria
13481	Bacteria
13482	Bacteria
13488	Bacteria
13497	Bacteria
13508	Bacteria
13511	Bacteria
13513	Bacteria
13518	Bacteria
13525	Bacteria
13531	Bacteria
13532	Bacteria
13534	Bacteria
13551	Bacteria
13554	Bacteria
13563	Bacteria
13567	Bacteria
13568	Bacteria
13570	Bacteria
13579	Bacteria
13590	Bacteria
13593	Bacteria
13599	Bacteria
13601	Bacteria
13606	Bacteria
13607	Bacteria
13609	Bacteria
13622	Bacteria
13623	Bacteria
13632	Bacteria
13634	Bacteria
13636	Bacteria
13644	Bacteria
13648	Bacteria
13652	Bacteria
13655	Bacteria
13668	Bacteria
13675	Bacteria
13680	Bacteria
13681	Bacteria
13694	Bacteria
13713	Bacteria
13737	Bacteria
13741	Bacteria
13745	Bacteria
13750	Bacteria
13752	Bacteria
13755	Bacteria
13791	Bacteria
13792	Bacteria
13796	Bacteria
13801	Bacteria
13804	Bacteria
13808	Bacteria
13816	Bacteria
13829	Bacteria
13836	Bacteria
13837	Bacteria
13853	Bacteria
13859	Bacteria
13871	Bacteria
13877	Bacteria
13892	Bacteria
13894	Bacteria
13915	Bacteria
13916	Bacteria
13920	Bacteria
13922	Bacteria
13926	Bacteria
13929	Bacteria
13931	Bacteria
13933	Bacteria
13936	Bacteria
13939	Bacteria
13947	Bacteria
13954	Bacteria
13966	Bacteria
13967	Bacteria
13968	Bacteria
13973	Bacteria
13987	Bacteria
13991	Bacteria
13993	Bacteria
13995	Bacteria
14018	Bacteria
14019	Bacteria
14020	Bacteria
14024	Bacteria
14025	Bacteria
14053	Bacteria
14056	Bacteria
14062	Bacteria
14063	Bacteria
14064	Bacteria
14065	Bacteria
14073	Bacteria
14074	Bacteria
14078	Bacteria
14098	Bacteria
14104	Bacteria
14105	Bacteria
14106	Bacteria
14108	Bacteria
14110	Bacteria
14111	Bacteria
14137	Bacteria
14140	Bacteria
14151	Bacteria
14167	Bacteria
14172	Bacteria
14178	Bacteria
14185	Bacteria
14187	Bacteria
14193	Bacteria
14195	Bacteria
14197	Bacteria
14199	Bacteria
14217	Bacteria
14223	Bacteria
14225	Bacteria
14226	Bacteria
14227	Bacteria
14237	Bacteria
14240	Bacteria
14258	Bacteria
14260	Bacteria
14261	Bacteria
14263	Bacteria
14266	Bacteria
14270	Bacteria
14278	Bacteria
14282	Bacteria
14284	Bacteria
14286	Bacteria
14292	Bacteria
14296	Bacteria
14297	Bacteria
14304	Bacteria
14323	Bacteria
14325	Bacteria
14327	Bacteria
14345	Bacteria
14360	Bacteria
14365	Bacteria
14371	Bacteria
14388	Bacteria
14393	Bacteria
14408	Bacteria
14418	Bacteria
14423	Bacteria
14424	Bacteria
14437	Bacteria
14439	Bacteria
14441	Bacteria
14445	Bacteria
14449	Bacteria
14462	Bacteria
14466	Bacteria
14469	Bacteria
14474	Bacteria
14483	Bacteria
14492	Bacteria
14494	Bacteria
14513	Bacteria
14523	Bacteria
14527	Bacteria
14533	Bacteria
14547	Bacteria
14554	Bacteria
14558	Bacteria
14559	Bacteria
14560	Bacteria
14562	Bacteria
14579	Bacteria
14589	Bacteria
14595	Bacteria
14598	Bacteria
14608	Bacteria
14614	Bacteria
14615	Bacteria
14624	Bacteria
14629	Bacteria
14637	Bacteria
14645	Bacteria
14646	Bacteria
14654	Bacteria
14655	Bacteria
14658	Bacteria
14665	Bacteria
14667	Bacteria
14678	Bacteria
14681	Bacteria
14692	Bacteria
14725	Bacteria
14734	Bacteria
14743	Bacteria
14749	Bacteria
14756	Bacteria
14774	Bacteria
14776	Bacteria
14778	Bacteria
14779	Bacteria
14787	Bacteria
14789	Bacteria
14795	Bacteria
14805	Bacteria
14807	Bacteria
14808	Bacteria
14812	Bacteria
14825	Bacteria
14833	Bacteria
14844	Bacteria
14860	Bacteria
14864	Bacteria
14871	Bacteria
14875	Bacteria
14881	Bacteria
14886	Bacteria
14899	Bacteria
14903	Bacteria
14918	Bacteria
14932	Bacteria
14939	Bacteria
14949	Bacteria
14966	Bacteria
14969	Bacteria
14990	Bacteria
14991	Bacteria
15002	Bacteria
15004	Bacteria
15012	Bacteria
15037	Bacteria
15040	Bacteria
15041	Bacteria
15045	Bacteria
15048	Bacteria
15058	Bacteria
15069	Bacteria
15082	Bacteria
15087	Bacteria
15093	Bacteria
15101	Bacteria
15114	Bacteria
15136	Bacteria
15138	Bacteria
15140	Bacteria
15143	Bacteria
15149	Bacteria
15152	Bacteria
15154	Bacteria
15162	Bacteria
15163	Bacteria
15167	Bacteria
15180	Bacteria
15183	Bacteria
15188	Bacteria
15192	Bacteria
15205	Bacteria
15222	Bacteria
15229	Bacteria
15234	Bacteria
15238	Bacteria
15243	Bacteria
15248	Bacteria
15262	Bacteria
15263	Bacteria
15266	Bacteria
15267	Bacteria
15269	Bacteria
15273	Bacteria
15280	Bacteria
15283	Bacteria
15284	Bacteria
15296	Bacteria
15304	Bacteria
15313	Bacteria
15316	Bacteria
15319	Bacteria
15324	Bacteria
15333	Bacteria
15337	Bacteria
15343	Bacteria
15349	Bacteria
15352	Bacteria
15359	Bacteria
15361	Bacteria
15362	Bacteria
15380	Bacteria
15391	Bacteria
15396	Bacteria
15397	Bacteria
15398	Bacteria
15400	Bacteria
15401	Bacteria
15412	Bacteria
15417	Bacteria
15418	Bacteria
15422	Bacteria
15425	Bacteria
15426	Bacteria
15427	Bacteria
15434	Bacteria
15437	Bacteria
15438	Bacteria
15447	Bacteria
15453	Bacteria
15464	Bacteria
15482	Bacteria
15489	Bacteria
15493	Bacteria
15494	Bacteria
15500	Bacteria
15501	Bacteria
15504	Bacteria
15508	Bacteria
15512	Bacteria
15514	Bacteria
15519	Bacteria
15521	Bacteria
15529	Bacteria
15532	Bacteria
15539	Bacteria
15543	Bacteria
15545	Bacteria
15553	Bacteria
15559	Bacteria
15563	Bacteria
15577	Bacteria
15578	Bacteria
15586	Bacteria
15611	Bacteria
15625	Bacteria
15629	Bacteria
15642	Bacteria
15654	Bacteria
15661	Bacteria
15665	Bacteria
15670	Bacteria
15671	Bacteria
15673	Bacteria
15675	Bacteria
15680	Bacteria
15682	Bacteria
15685	Bacteria
15686	Bacteria
15690	Bacteria
15696	Bacteria
15701	Bacteria
15703	Bacteria
15720	Bacteria
15721	Bacteria
15724	Bacteria
15729	Bacteria
15740	Bacteria
15741	Bacteria
15755	Bacteria
15758	Bacteria
15772	Bacteria
15784	Bacteria
15795	Bacteria
15802	Bacteria
15807	Bacteria
15816	Bacteria
15817	Bacteria
15819	Bacteria
15824	Bacteria
15832	Bacteria
15833	Bacteria
15837	Bacteria
15841	Bacteria
15843	Bacteria
15844	Bacteria
15851	Bacteria
15858	Bacteria
15864	Bacteria
15878	Bacteria
15888	Bacteria
15906	Bacteria
15910	Bacteria
15917	Bacteria
15920	Bacteria
15924	Bacteria
15925	Bacteria
15927	Bacteria
15930	Bacteria
15940	Bacteria
15941	Bacteria
15945	Bacteria
15947	Bacteria
15950	Bacteria
15963	Bacteria
15981	Bacteria
15989	Bacteria
15991	Bacteria
15999	Bacteria
16001	Bacteria
16002	Bacteria
16009	Bacteria
16010	Bacteria
16018	Bacteria
16023	Bacteria
16026	Bacteria
16039	Bacteria
16043	Bacteria
16070	Bacteria
16078	Bacteria
16081	Bacteria
16082	Bacteria
16083	Bacteria
16099	Bacteria
16104	Bacteria
16115	Bacteria
16116	Bacteria
16127	Bacteria
16144	Bacteria
16151	Bacteria
16165	Bacteria
16170	Bacteria
16174	Bacteria
16175	Bacteria
16179	Bacteria
16180	Bacteria
16181	Bacteria
16184	Bacteria
16189	Bacteria
16195	Bacteria
16197	Bacteria
16210	Bacteria
16211	Bacteria
16222	Bacteria
16223	Bacteria
16225	Bacteria
16235	Bacteria
16241	Bacteria
16246	Bacteria
16252	Bacteria
16253	Bacteria
16266	Bacteria
16273	Bacteria
16275	Bacteria
16282	Bacteria
16288	Bacteria
16298	Bacteria
16299	Bacteria
16303	Bacteria
16308	Bacteria
16323	Bacteria
16326	Bacteria
16343	Bacteria
16348	Bacteria
16349	Bacteria
16351	Bacteria
16355	Bacteria
16356	Bacteria
16357	Bacteria
16358	Bacteria
16361	Bacteria
16366	Bacteria
16367	Bacteria
16368	Bacteria
16370	Bacteria
16371	Bacteria
16373	Bacteria
16375	Bacteria
16391	Bacteria
16395	Bacteria
16396	Bacteria
16400	Bacteria
16404	Bacteria
16420	Bacteria
16426	Bacteria
16441	Bacteria
16444	Bacteria
16446	Bacteria
16450	Bacteria
16459	Bacteria
16472	Bacteria
16478	Bacteria
16482	Bacteria
16488	Bacteria
16501	Bacteria
16531	Bacteria
16542	Bacteria
16582	Bacteria
16583	Bacteria
16586	Bacteria
16601	Bacteria
16620	Bacteria
16627	Bacteria
16629	Bacteria
16632	Bacteria
16637	Bacteria
16638	Bacteria
16643	Bacteria
16646	Bacteria
16654	Bacteria
16661	Bacteria
16662	Bacteria
16668	Bacteria
16671	Bacteria
16680	Bacteria
16700	Bacteria
16701	Bacteria
16703	Bacteria
16739	Bacteria
16746	Bacteria
16748	Bacteria
16749	Bacteria
16768	Bacteria
16771	Bacteria
16778	Bacteria
16791	Bacteria
16792	Bacteria
16810	Bacteria
16813	Bacteria
16817	Bacteria
16819	Bacteria
16821	Bacteria
16830	Bacteria
16831	Bacteria
16837	Bacteria
16842	Bacteria
16845	Bacteria
16846	Bacteria
16858	Bacteria
16870	Bacteria
16871	Bacteria
16880	Bacteria
16882	Bacteria
16887	Bacteria
16899	Bacteria
16904	Bacteria
16905	Bacteria
16912	Bacteria
16914	Bacteria
16915	Bacteria
16926	Bacteria
16945	Bacteria
16946	Bacteria
16953	Bacteria
16960	Bacteria
16967	Bacteria
16974	Bacteria
16975	Bacteria
16977	Bacteria
16979	Bacteria
16983	Bacteria
16986	Bacteria
16987	Bacteria
17009	Bacteria
17012	Bacteria
17014	Bacteria
17017	Bacteria
17021	Bacteria
17025	Bacteria
17026	Bacteria
17034	Bacteria
17043	Bacteria
17044	Bacteria
17056	Bacteria
17057	Bacteria
17061	Bacteria
17063	Bacteria
17067	Bacteria
17073	Bacteria
17081	Bacteria
17089	Bacteria
17093	Bacteria
17096	Bacteria
17099	Bacteria
17101	Bacteria
17103	Bacteria
17109	Bacteria
17116	Bacteria
17117	Bacteria
17120	Bacteria
17128	Bacteria
17133	Bacteria
17134	Bacteria
17147	Bacteria
17148	Bacteria
17151	Bacteria
17159	Bacteria
17179	Bacteria
17181	Bacteria
17185	Bacteria
17187	Bacteria
17194	Bacteria
17205	Bacteria
17208	Bacteria
17212	Bacteria
17213	Bacteria
17216	Bacteria
17238	Bacteria
17242	Bacteria
17244	Bacteria
17257	Bacteria
17258	Bacteria
17265	Bacteria
17266	Bacteria
17267	Bacteria
17268	Bacteria
17272	Bacteria
17279	Bacteria
17280	Bacteria
17287	Bacteria
17290	Bacteria
17299	Bacteria
17307	Bacteria
17316	Bacteria
17319	Bacteria
17324	Bacteria
17327	Bacteria
17337	Bacteria
17340	Bacteria
17345	Bacteria
17356	Bacteria
17360	Bacteria
17364	Bacteria
17366	Bacteria
17380	Bacteria
17382	Bacteria
17391	Bacteria
17394	Bacteria
17399	Bacteria
17401	Bacteria
17404	Bacteria
17410	Bacteria
17425	Bacteria
17433	Bacteria
17437	Bacteria
17440	Bacteria
17449	Bacteria
17461	Bacteria
17463	Bacteria
17464	Bacteria
17472	Bacteria
17484	Bacteria
17485	Bacteria
17495	Bacteria
17503	Bacteria
17507	Bacteria
17517	Bacteria
17528	Bacteria
17531	Bacteria
17538	Bacteria
17543	Bacteria
17547	Bacteria
17555	Bacteria
17558	Bacteria
17561	Bacteria
17568	Bacteria
17573	Bacteria
17582	Bacteria
17585	Bacteria
17588	Bacteria
17589	Bacteria
17592	Bacteria
17596	Bacteria
17597	Bacteria
17600	Bacteria
17604	Bacteria
17606	Bacteria
17610	Bacteria
17618	Bacteria
17619	Bacteria
17624	Bacteria
17628	Bacteria
17646	Bacteria
17654	Bacteria
17656	Bacteria
17660	Bacteria
17664	Bacteria
17665	Bacteria
17667	Bacteria
17669	Bacteria
17670	Bacteria
17671	Bacteria
17673	Bacteria
17676	Bacteria
17677	Bacteria
17687	Bacteria
17689	Bacteria
17692	Bacteria
17693	Bacteria
17697	Bacteria
17709	Bacteria
17714	Bacteria
17734	Bacteria
17746	Bacteria
17749	Bacteria
17769	Bacteria
17774	Bacteria
17776	Bacteria
17787	Bacteria
17788	Bacteria
17799	Bacteria
17813	Bacteria
17821	Bacteria
17823	Bacteria
17829	Bacteria
17838	Bacteria
17842	Bacteria
17845	Bacteria
17859	Bacteria
17860	Bacteria
17864	Bacteria
17865	Bacteria
17869	Bacteria
17879	Bacteria
17882	Bacteria
17891	Bacteria
17892	Bacteria
17893	Bacteria
17899	Bacteria
17900	Bacteria
17901	Bacteria
17902	Bacteria
17904	Bacteria
17909	Bacteria
17916	Bacteria
17922	Bacteria
17936	Bacteria
17970	Bacteria
17973	Bacteria
17974	Bacteria
17986	Bacteria
17993	Bacteria
18002	Bacteria
18006	Bacteria
18009	Bacteria
18010	Bacteria
18011	Bacteria
18018	Bacteria
18025	Bacteria
18027	Bacteria
18028	Bacteria
18029	Bacteria
18039	Bacteria
18040	Bacteria
18057	Bacteria
18061	Bacteria
18064	Bacteria
18066	Bacteria
18070	Bacteria
18075	Bacteria
18093	Bacteria
18095	Bacteria
18101	Bacteria
18104	Bacteria
18105	Bacteria
18108	Bacteria
18120	Bacteria
18132	Bacteria
18137	Bacteria
18158	Bacteria
18159	Bacteria
18162	Bacteria
18164	Bacteria
18169	Bacteria
18174	Bacteria
18175	Bacteria
18181	Bacteria
18195	Bacteria
18205	Bacteria
18208	Bacteria
18209	Bacteria
18212	Bacteria
18213	Bacteria
18216	Bacteria
18223	Bacteria
18234	Bacteria
18243	Bacteria
18253	Bacteria
18255	Bacteria
18263	Bacteria
18266	Bacteria
18271	Bacteria
18272	Bacteria
18277	Bacteria
18295	Bacteria
18296	Bacteria
18301	Bacteria
18302	Bacteria
18309	Bacteria
18326	Bacteria
18335	Bacteria
18341	Bacteria
18358	Bacteria
18367	Bacteria
18371	Bacteria
18381	Bacteria
18392	Bacteria
18407	Bacteria
18417	Bacteria
18440	Bacteria
18445	Bacteria
18463	Bacteria
18467	Bacteria
18468	Bacteria
18469	Bacteria
18475	Bacteria
18481	Bacteria
18488	Bacteria
18494	Bacteria
18503	Bacteria
18505	Bacteria
18524	Bacteria
18528	Bacteria
18534	Bacteria
18538	Bacteria
18541	Bacteria
18543	Bacteria
18546	Bacteria
18548	Bacteria
18552	Bacteria
18553	Bacteria
18555	Bacteria
18557	Bacteria
18560	Bacteria
18565	Bacteria
18577	Bacteria
18582	Bacteria
18585	Bacteria
18596	Bacteria
18597	Bacteria
18603	Bacteria
18629	Bacteria
18631	Bacteria
18642	Bacteria
18654	Bacteria
18671	Bacteria
18676	Bacteria
18677	Bacteria
18678	Bacteria
18683	Bacteria
18692	Bacteria
18697	Bacteria
18698	Bacteria
18699	Bacteria
18700	Bacteria
18705	Bacteria
18706	Bacteria
18714	Bacteria
18715	Bacteria
18734	Bacteria
18740	Bacteria
18743	Bacteria
18747	Bacteria
18757	Bacteria
18763	Bacteria
18771	Bacteria
18778	Bacteria
18779	Bacteria
18781	Bacteria
18787	Bacteria
18788	Bacteria
18795	Bacteria
18798	Bacteria
18800	Bacteria
18812	Bacteria
18823	Bacteria
18839	Bacteria
18841	Bacteria
18847	Bacteria
18860	Bacteria
18866	Bacteria
18870	Bacteria
18874	Bacteria
18882	Bacteria
18883	Bacteria
18886	Bacteria
18893	Bacteria
18895	Bacteria
18896	Bacteria
18897	Bacteria
18899	Bacteria
18907	Bacteria
18913	Bacteria
